sampleID_unique,score,module,sampleID,genotype,treatment_protocol,timepoint,fullSampleID,sex,experimentalBatch,treatment,genotype_treatment,genotype_timepoint,genotype_timepoint_treatment,genotype_timepoint_treatment_batch,seq_run,cell_set,sampleID_original,day_num
Set4_SAB09,0.20750664101859484,curated_hh_activity,SAB09,D21,1uM RA D3-D5,D6,S4D21_D6_RA_1,M,1,RA,D21_RA,D21_D6,D21_D6_RA,D21_D6_RA_1,1,Set4,SAB09,6
Set4_SAB10,0.19008427223596225,curated_hh_activity,SAB10,T21,1uM RA D3-D5,D6,S4T21_D6_RA_1,M,1,RA,T21_RA,T21_D6,T21_D6_RA,T21_D6_RA_1,1,Set4,SAB10,6
Set4_SAB12,0.0547952734267656,curated_hh_activity,SAB12,T21,No Treatment,D3,S4T21_D3_NT_3,M,3,CTRL,T21_CTRL,T21_D3,T21_D3_CTRL,T21_D3_CTRL_3,1,Set4,SAB12,3
Set4_SAB14,0.13747366492626178,curated_hh_activity,SAB14,T21,No Treatment,D4,S4T21_D4_NT_3,M,3,CTRL,T21_CTRL,T21_D4,T21_D4_CTRL,T21_D4_CTRL_3,1,Set4,SAB14,4
Set4_SAB16,0.17337638545387934,curated_hh_activity,SAB16,T21,1uM RA D3-D5,D4,S4T21_D4_RA_3,M,3,RA,T21_RA,T21_D4,T21_D4_RA,T21_D4_RA_3,1,Set4,SAB16,4
Set4_SAB18,0.23851332783731793,curated_hh_activity,SAB18,T21,No Treatment,D6,S4T21_D6_NT_3,M,3,CTRL,T21_CTRL,T21_D6,T21_D6_CTRL,T21_D6_CTRL_3,1,Set4,SAB18,6
Set4_SAB20,0.2120912338554548,curated_hh_activity,SAB20,T21,1uM RA D3-D5,D6,S4T21_D6_RA_3,M,3,RA,T21_RA,T21_D6,T21_D6_RA,T21_D6_RA_3,1,Set4,SAB20,6
Set4_SAB21,0.05745626087753042,curated_hh_activity,SAB21,D21,No Treatment,D3,S4D21_D3_NT_4,M,4,CTRL,D21_CTRL,D21_D3,D21_D3_CTRL,D21_D3_CTRL_4,1,Set4,SAB21,3
Set4_SAB22,0.06935055418155178,curated_hh_activity,SAB22,T21,No Treatment,D3,S4T21_D3_NT_4,M,4,CTRL,T21_CTRL,T21_D3,T21_D3_CTRL,T21_D3_CTRL_4,1,Set4,SAB22,3
Set4_SAB23,0.12032609691307139,curated_hh_activity,SAB23,D21,No Treatment,D4,S4D21_D4_NT_4,M,4,CTRL,D21_CTRL,D21_D4,D21_D4_CTRL,D21_D4_CTRL_4,1,Set4,SAB23,4
Set4_SAB24,0.11876889255289913,curated_hh_activity,SAB24,T21,No Treatment,D4,S4T21_D4_NT_4,M,4,CTRL,T21_CTRL,T21_D4,T21_D4_CTRL,T21_D4_CTRL_4,1,Set4,SAB24,4
Set4_SAB25,0.150764862141614,curated_hh_activity,SAB25,D21,1uM RA D3-D5,D4,S4D21_D4_RA_4,M,4,RA,D21_RA,D21_D4,D21_D4_RA,D21_D4_RA_4,1,Set4,SAB25,4
Set4_SAB26,0.16037372904644132,curated_hh_activity,SAB26,T21,1uM RA D3-D5,D4,S4T21_D4_RA_4,M,4,RA,T21_RA,T21_D4,T21_D4_RA,T21_D4_RA_4,1,Set4,SAB26,4
Set4_SAB61,0.23705230374645048,curated_hh_activity,SAB61,D21,No Treatment,D6,S4D21_D6_NT_4,M,4,CTRL,D21_CTRL,D21_D6,D21_D6_CTRL,D21_D6_CTRL_4,2,Set4,SAB61,6
Set4_SAB62,0.23720344416964367,curated_hh_activity,SAB62,T21,No Treatment,D6,S4T21_D6_NT_4,M,4,CTRL,T21_CTRL,T21_D6,T21_D6_CTRL,T21_D6_CTRL_4,2,Set4,SAB62,6
Set4_SAB63,0.1916643766602547,curated_hh_activity,SAB63,D21,1uM RA D3-D5,D6,S4D21_D6_RA_4,M,4,RA,D21_RA,D21_D6,D21_D6_RA,D21_D6_RA_4,2,Set4,SAB63,6
Set4_SAB64,0.19394064303380054,curated_hh_activity,SAB64,T21,1uM RA D3-D5,D6,S4T21_D6_RA_4,M,4,RA,T21_RA,T21_D6,T21_D6_RA,T21_D6_RA_4,2,Set4,SAB64,6
Set4_SAB65,0.21060730970046715,curated_hh_activity,SAB65,D21,No Treatment,D8,S4D21_D8_NT_1,M,1,CTRL,D21_CTRL,D21_D8,D21_D8_CTRL,D21_D8_CTRL_1,2,Set4,SAB65,8
Set4_SAB66,0.18696070348996974,curated_hh_activity,SAB66,T21,No Treatment,D8,S4T21_D8_NT_1,M,1,CTRL,T21_CTRL,T21_D8,T21_D8_CTRL,T21_D8_CTRL_1,2,Set4,SAB66,8
Set4_SAB67,0.19323990107172295,curated_hh_activity,SAB67,D21,1uM RA D3-D5,D8,S4D21_D8_RA_1,M,1,RA,D21_RA,D21_D8,D21_D8_RA,D21_D8_RA_1,2,Set4,SAB67,8
Set4_SAB68,0.17033067692589532,curated_hh_activity,SAB68,T21,1uM RA D3-D5,D8,S4T21_D8_RA_1,M,1,RA,T21_RA,T21_D8,T21_D8_RA,T21_D8_RA_1,2,Set4,SAB68,8
Set4_SAB69,0.16249427498396996,curated_hh_activity,SAB69,D21,No Treatment,D10,S4D21_D10_NT_1,M,1,CTRL,D21_CTRL,D21_D10,D21_D10_CTRL,D21_D10_CTRL_1,2,Set4,SAB69,10
Set4_SAB70,0.15912796555830355,curated_hh_activity,SAB70,T21,No Treatment,D10,S4T21_D10_NT_1,M,1,CTRL,T21_CTRL,T21_D10,T21_D10_CTRL,T21_D10_CTRL_1,2,Set4,SAB70,10
Set4_SAB71,0.15199230557845567,curated_hh_activity,SAB71,D21,1uM RA D3-D5,D10,S4D21_D10_RA_1,M,1,RA,D21_RA,D21_D10,D21_D10_RA,D21_D10_RA_1,2,Set4,SAB71,10
Set4_SAB72,0.1368141430796006,curated_hh_activity,SAB72,T21,1uM RA D3-D5,D10,S4T21_D10_RA_1,M,1,RA,T21_RA,T21_D10,T21_D10_RA,T21_D10_RA_1,2,Set4,SAB72,10
Set4_SAB74,0.19673445085646246,curated_hh_activity,SAB74,T21,No Treatment,D8,S4T21_D8_NT_3,M,3,CTRL,T21_CTRL,T21_D8,T21_D8_CTRL,T21_D8_CTRL_3,2,Set4,SAB74,8
Set4_SAB76,0.1817990290372813,curated_hh_activity,SAB76,T21,1uM RA D3-D5,D8,S4T21_D8_RA_3,M,3,RA,T21_RA,T21_D8,T21_D8_RA,T21_D8_RA_3,2,Set4,SAB76,8
Set4_SAB78,0.14214069799395435,curated_hh_activity,SAB78,T21,No Treatment,D10,S4T21_D10_NT_3,M,3,CTRL,T21_CTRL,T21_D10,T21_D10_CTRL,T21_D10_CTRL_3,2,Set4,SAB78,10
Set4_SAB80,0.14820463497297798,curated_hh_activity,SAB80,T21,1uM RA D3-D5,D10,S4T21_D10_RA_3,M,3,RA,T21_RA,T21_D10,T21_D10_RA,T21_D10_RA_3,2,Set4,SAB80,10
Set4_SAB81,0.21105615095722263,curated_hh_activity,SAB81,D21,No Treatment,D8,S4D21_D8_NT_4,M,4,CTRL,D21_CTRL,D21_D8,D21_D8_CTRL,D21_D8_CTRL_4,2,Set4,SAB81,8
Set4_SAB82,0.19387652285426404,curated_hh_activity,SAB82,T21,No Treatment,D8,S4T21_D8_NT_4,M,4,CTRL,T21_CTRL,T21_D8,T21_D8_CTRL,T21_D8_CTRL_4,2,Set4,SAB82,8
Set4_SAB83,0.17917468168910877,curated_hh_activity,SAB83,D21,1uM RA D3-D5,D8,S4D21_D8_RA_4,M,4,RA,D21_RA,D21_D8,D21_D8_RA,D21_D8_RA_4,2,Set4,SAB83,8
Set4_SAB84,0.16236603462489696,curated_hh_activity,SAB84,T21,1uM RA D3-D5,D8,S4T21_D8_RA_4,M,4,RA,T21_RA,T21_D8,T21_D8_RA,T21_D8_RA_4,2,Set4,SAB84,8
Set4_SAB85,0.15708985985160762,curated_hh_activity,SAB85,D21,No Treatment,D10,S4D21_D10_NT_4,M,4,CTRL,D21_CTRL,D21_D10,D21_D10_CTRL,D21_D10_CTRL_4,2,Set4,SAB85,10
Set4_SAB86,0.14805349454978478,curated_hh_activity,SAB86,T21,No Treatment,D10,S4T21_D10_NT_4,M,4,CTRL,T21_CTRL,T21_D10,T21_D10_CTRL,T21_D10_CTRL_4,2,Set4,SAB86,10
Set4_SAB87,0.15000458001282402,curated_hh_activity,SAB87,D21,1uM RA D3-D5,D10,S4D21_D10_RA_4,M,4,RA,D21_RA,D21_D10,D21_D10_RA,D21_D10_RA_4,2,Set4,SAB87,10
Set4_SAB88,0.14090409453146469,curated_hh_activity,SAB88,T21,1uM RA D3-D5,D10,S4T21_D10_RA_4,M,4,RA,T21_RA,T21_D10,T21_D10_RA,T21_D10_RA_4,2,Set4,SAB88,10
Set2_SB001,0.06440414033159292,curated_hh_activity,SB001,D21,NA,D3,S2D21_D3_NT_1,M,1,CTRL,D21_CTRL,D21_D3,D21_D3_CTRL,D21_D3_CTRL_1,1,Set2,SB001,3
Set2_SB002,0.057277640377393024,curated_hh_activity,SB002,D21,NA,D3,S2D21_D3_NT_2,M,2,CTRL,D21_CTRL,D21_D3,D21_D3_CTRL,D21_D3_CTRL_2,1,Set2,SB002,3
Set2_SB003,0.03161124851149577,curated_hh_activity,SB003,D21,NA,D3,S2D21_D3_NT_3,M,3,CTRL,D21_CTRL,D21_D3,D21_D3_CTRL,D21_D3_CTRL_3,1,Set2,SB003,3
Set2_SB004,0.07521297059631771,curated_hh_activity,SB004,T21,NA,D3,S2T21_D3_NT_1,M,1,CTRL,T21_CTRL,T21_D3,T21_D3_CTRL,T21_D3_CTRL_1,1,Set2,SB004,3
Set2_SB005,0.05751122103141881,curated_hh_activity,SB005,T21,NA,D3,S2T21_D3_NT_2,M,2,CTRL,T21_CTRL,T21_D3,T21_D3_CTRL,T21_D3_CTRL_2,1,Set2,SB005,3
Set2_SB006,0.06370797838233944,curated_hh_activity,SB006,T21,NA,D3,S2T21_D3_NT_3,M,3,CTRL,T21_CTRL,T21_D3,T21_D3_CTRL,T21_D3_CTRL_3,1,Set2,SB006,3
Set2_SB007,0.1539296510030228,curated_hh_activity,SB007,D21,NA,D4,S2D21_D4_NT_1,M,1,CTRL,D21_CTRL,D21_D4,D21_D4_CTRL,D21_D4_CTRL_1,1,Set2,SB007,4
Set2_SB008,0.15244114683521115,curated_hh_activity,SB008,D21,NA,D4,S2D21_D4_NT_2,M,2,CTRL,D21_CTRL,D21_D4,D21_D4_CTRL,D21_D4_CTRL_2,1,Set2,SB008,4
Set2_SB009,0.13978199138957592,curated_hh_activity,SB009,D21,NA,D4,S2D21_D4_NT_3,M,3,CTRL,D21_CTRL,D21_D4,D21_D4_CTRL,D21_D4_CTRL_3,1,Set2,SB009,4
Set2_SB010,0.17175048090134648,curated_hh_activity,SB010,T21,NA,D4,S2T21_D4_NT_1,M,1,CTRL,T21_CTRL,T21_D4,T21_D4_CTRL,T21_D4_CTRL_1,1,Set2,SB010,4
Set2_SB011,0.1680498305395255,curated_hh_activity,SB011,T21,NA,D4,S2T21_D4_NT_2,M,2,CTRL,T21_CTRL,T21_D4,T21_D4_CTRL,T21_D4_CTRL_2,1,Set2,SB011,4
Set2_SB012,0.17544197123751948,curated_hh_activity,SB012,T21,NA,D4,S2T21_D4_NT_3,M,3,CTRL,T21_CTRL,T21_D4,T21_D4_CTRL,T21_D4_CTRL_3,1,Set2,SB012,4
Set2_SB013,0.1678254099111478,curated_hh_activity,SB013,D21,NA,D4,S2D21_D4_1uM_RA_1,M,1,RA,D21_RA,D21_D4,D21_D4_RA,D21_D4_RA_1,1,Set2,SB013,4
Set2_SB014,0.1714848401575524,curated_hh_activity,SB014,D21,NA,D4,S2D21_D4_1uM_RA_2,M,2,RA,D21_RA,D21_D4,D21_D4_RA,D21_D4_RA_2,1,Set2,SB014,4
Set2_SB015,0.15529449482458557,curated_hh_activity,SB015,D21,NA,D4,S2D21_D4_1uM_RA_3,M,3,RA,D21_RA,D21_D4,D21_D4_RA,D21_D4_RA_3,1,Set2,SB015,4
Set2_SB016,0.1779563982779151,curated_hh_activity,SB016,T21,NA,D4,S2T21_D4_1uM_RA_1,M,1,RA,T21_RA,T21_D4,T21_D4_RA,T21_D4_RA_1,1,Set2,SB016,4
Set2_SB017,0.17526335073738208,curated_hh_activity,SB017,T21,NA,D4,S2T21_D4_1uM_RA_2,M,2,RA,T21_RA,T21_D4,T21_D4_RA,T21_D4_RA_2,1,Set2,SB017,4
Set2_SB018,0.17272144362004205,curated_hh_activity,SB018,T21,NA,D4,S2T21_D4_1uM_RA_3,M,3,RA,T21_RA,T21_D4,T21_D4_RA,T21_D4_RA_3,1,Set2,SB018,4
Set2_SB019,0.1303929651003023,curated_hh_activity,SB019,D21,NA,D5,S2D21_D5_NT_1,M,1,CTRL,D21_CTRL,D21_D5,D21_D5_CTRL,D21_D5_CTRL_1,1,Set2,SB019,5
Set2_SB020,0.1539250709901987,curated_hh_activity,SB020,D21,NA,D5,S2D21_D5_NT_2,M,2,CTRL,D21_CTRL,D21_D5,D21_D5_CTRL,D21_D5_CTRL_2,1,Set2,SB020,5
Set2_SB021,0.14619400934322613,curated_hh_activity,SB021,D21,NA,D5,S2D21_D5_NT_3,M,3,CTRL,D21_CTRL,D21_D5,D21_D5_CTRL,D21_D5_CTRL_3,1,Set2,SB021,5
Set2_SB022,0.16883759274525967,curated_hh_activity,SB022,T21,NA,D5,S2T21_D5_NT_1,M,1,CTRL,T21_CTRL,T21_D5,T21_D5_CTRL,T21_D5_CTRL_1,1,Set2,SB022,5
Set2_SB023,0.16603462489694976,curated_hh_activity,SB023,T21,NA,D5,S2T21_D5_NT_2,M,2,CTRL,T21_CTRL,T21_D5,T21_D5_CTRL,T21_D5_CTRL_2,1,Set2,SB023,5
Set2_SB024,0.2020152056425758,curated_hh_activity,SB024,T21,NA,D5,S2T21_D5_NT_3,M,3,CTRL,T21_CTRL,T21_D5,T21_D5_CTRL,T21_D5_CTRL_3,1,Set2,SB024,5
Set2_SB025,0.1541174315288083,curated_hh_activity,SB025,D21,NA,D5,S2D21_D5_1uM_RA_1,M,1,RA,D21_RA,D21_D5,D21_D5_RA,D21_D5_RA_1,1,Set2,SB025,5
Set2_SB026,0.1512411834753138,curated_hh_activity,SB026,D21,NA,D5,S2D21_D5_1uM_RA_2,M,2,RA,D21_RA,D21_D5,D21_D5_RA,D21_D5_RA_2,1,Set2,SB026,5
Set2_SB027,0.14936337821745893,curated_hh_activity,SB027,D21,NA,D5,S2D21_D5_1uM_RA_3,M,3,RA,D21_RA,D21_D5,D21_D5_RA,D21_D5_RA_3,1,Set2,SB027,5
Set2_SB028,0.16860401209123388,curated_hh_activity,SB028,T21,NA,D5,S2T21_D5_1uM_RA_1,M,1,RA,T21_RA,T21_D5,T21_D5_RA,T21_D5_RA_1,1,Set2,SB028,5
Set2_SB029,0.16006228817440693,curated_hh_activity,SB029,T21,NA,D5,S2T21_D5_1uM_RA_2,M,2,RA,T21_RA,T21_D5,T21_D5_RA,T21_D5_RA_2,1,Set2,SB029,5
Set2_SB030,0.16497664193459738,curated_hh_activity,SB030,T21,NA,D5,S2T21_D5_1uM_RA_3,M,3,RA,T21_RA,T21_D5,T21_D5_RA,T21_D5_RA_3,1,Set2,SB030,5
Set2_SB031,0.09342310158468448,curated_hh_activity,SB031,D21,NA,D7,S2D21_D7_NT_1,M,1,CTRL,D21_CTRL,D21_D7,D21_D7_CTRL,D21_D7_CTRL_1,1,Set2,SB031,7
Set2_SB032,0.09984427956398279,curated_hh_activity,SB032,D21,NA,D7,S2D21_D7_NT_2,M,2,CTRL,D21_CTRL,D21_D7,D21_D7_CTRL,D21_D7_CTRL_2,1,Set2,SB032,7
Set2_SB033,0.09411926353393785,curated_hh_activity,SB033,D21,NA,D7,S2D21_D7_NT_3,M,3,CTRL,D21_CTRL,D21_D7,D21_D7_CTRL,D21_D7_CTRL_3,1,Set2,SB033,7
Set2_SB034,0.1305624255747917,curated_hh_activity,SB034,T21,NA,D7,S2T21_D7_NT_1,M,1,CTRL,T21_CTRL,T21_D7,T21_D7_CTRL,T21_D7_CTRL_1,1,Set2,SB034,7
Set2_SB035,0.16046074929009801,curated_hh_activity,SB035,T21,NA,D7,S2T21_D7_NT_2,M,2,CTRL,T21_CTRL,T21_D7,T21_D7_CTRL,T21_D7_CTRL_2,1,Set2,SB035,7
Set2_SB036,0.13502793807822666,curated_hh_activity,SB036,T21,NA,D7,S2T21_D7_NT_3,M,3,CTRL,T21_CTRL,T21_D7,T21_D7_CTRL,T21_D7_CTRL_3,1,Set2,SB036,7
Set2_SB037,0.10877530457085272,curated_hh_activity,SB037,D21,NA,D7,S2D21_D7_1uM_RA_1,M,1,RA,D21_RA,D21_D7,D21_D7_RA,D21_D7_RA_1,1,Set2,SB037,7
Set2_SB038,0.08577448016854439,curated_hh_activity,SB038,D21,NA,D7,S2D21_D7_1uM_RA_2,M,2,RA,D21_RA,D21_D7,D21_D7_RA,D21_D7_RA_2,1,Set2,SB038,7
Set2_SB039,0.07590455253274708,curated_hh_activity,SB039,D21,NA,D7,S2D21_D7_1uM_RA_3,M,3,RA,D21_RA,D21_D7,D21_D7_RA,D21_D7_RA_3,1,Set2,SB039,7
Set2_SB040,0.1305578455619676,curated_hh_activity,SB040,T21,NA,D7,S2T21_D7_1uM_RA_1,M,1,RA,T21_RA,T21_D7,T21_D7_RA,T21_D7_RA_1,1,Set2,SB040,7
Set2_SB041,0.15899056517358257,curated_hh_activity,SB041,T21,NA,D7,S2T21_D7_1uM_RA_2,M,2,RA,T21_RA,T21_D7,T21_D7_RA,T21_D7_RA_2,1,Set2,SB041,7
Set2_SB042,0.11911697352752593,curated_hh_activity,SB042,T21,NA,D7,S2T21_D7_1uM_RA_3,M,3,RA,T21_RA,T21_D7,T21_D7_RA,T21_D7_RA_3,1,Set2,SB042,7
Set3_SAB01,0.18085924623667726,curated_hh_feedback,SAB01,D21,No Treatment,D3,S3D21_D3_ctrl_1,F,1,CTRL,D21_CTRL,D21_D3,D21_D3_CTRL,D21_D3_CTRL_1,1,Set3,SAB01,3
Set3_SAB02,0.18779255026920127,curated_hh_feedback,SAB02,T21,No Treatment,D3,S3T21 _D3 _ctrl_1,F,1,CTRL,T21_CTRL,T21_D3,T21_D3_CTRL,T21_D3_CTRL_1,1,Set3,SAB02,3
Set3_SAB03,0.18962751346005935,curated_hh_feedback,SAB03,D21,No Treatment,D4,S3D21_D4_ctrl_1,F,1,CTRL,D21_CTRL,D21_D4,D21_D4_CTRL,D21_D4_CTRL_1,1,Set3,SAB03,4
Set3_SAB04,0.18475991649269308,curated_hh_feedback,SAB04,T21,No Treatment,D4,S3T21 _D4 _ctrl_1,F,1,CTRL,T21_CTRL,T21_D4,T21_D4_CTRL,T21_D4_CTRL_1,1,Set3,SAB04,4
Set3_SAB05,0.20432919459400067,curated_hh_feedback,SAB05,D21,1uM RA D3-D5,D4,S3D21_D4_RA_1,F,1,RA,D21_RA,D21_D4,D21_D4_RA,D21_D4_RA_1,1,Set3,SAB05,4
Set3_SAB06,0.21471266893747942,curated_hh_feedback,SAB06,T21,1uM RA D3-D5,D4,S3T21 _D4_RA_1,F,1,RA,T21_RA,T21_D4,T21_D4_RA,T21_D4_RA_1,1,Set3,SAB06,4
Set3_SAB07,0.22561257004724755,curated_hh_feedback,SAB07,D21,No Treatment,D6,S3D21_D6_ctrl_1,F,1,CTRL,D21_CTRL,D21_D6,D21_D6_CTRL,D21_D6_CTRL_1,1,Set3,SAB07,6
Set3_SAB08,0.17070651576749807,curated_hh_feedback,SAB08,T21,No Treatment,D6,S3T21 _D6_ctrl_1,F,1,CTRL,T21_CTRL,T21_D6,T21_D6_CTRL,T21_D6_CTRL_1,1,Set3,SAB08,6
Set3_SAB09,0.24150093396330075,curated_hh_feedback,SAB09,D21,1uM RA D3-D5,D6,S3D21_D6_RA_1,F,1,RA,D21_RA,D21_D6,D21_D6_RA,D21_D6_RA_1,1,Set3,SAB09,6
Set3_SAB10,0.20380178002417315,curated_hh_feedback,SAB10,T21,1uM RA D3-D5,D6,S3T21 _D6_RA_1,F,1,RA,T21_RA,T21_D6,T21_D6_RA,T21_D6_RA_1,1,Set3,SAB10,6
Set3_SAB11,0.1898582573343588,curated_hh_feedback,SAB11,D21,No Treatment,D8,S3D21_D8_ctrl_1,F,1,CTRL,D21_CTRL,D21_D8,D21_D8_CTRL,D21_D8_CTRL_1,1,Set3,SAB11,8
Set3_SAB12,0.11694319305570822,curated_hh_feedback,SAB12,T21,No Treatment,D8,S3T21 _D8_ctrl_1,F,1,CTRL,T21_CTRL,T21_D8,T21_D8_CTRL,T21_D8_CTRL_1,1,Set3,SAB12,8
Set3_SAB13,0.20894407207999122,curated_hh_feedback,SAB13,D21,1uM RA D3-D5,D8,S3D21_D8_RA_1,F,1,RA,D21_RA,D21_D8,D21_D8_RA,D21_D8_RA_1,1,Set3,SAB13,8
Set3_SAB14,0.09598945170860351,curated_hh_feedback,SAB14,T21,1uM RA D3-D5,D8,S3T21 _D8_RA_1,F,1,RA,T21_RA,T21_D8,T21_D8_RA,T21_D8_RA_1,1,Set3,SAB14,8
Set3_SAB15,0.08449620920777934,curated_hh_feedback,SAB15,D21,No Treatment,D10,S3D21_D10_ctrl_1,F,1,CTRL,D21_CTRL,D21_D10,D21_D10_CTRL,D21_D10_CTRL_1,1,Set3,SAB15,10
Set3_SAB16,0.06352049225359857,curated_hh_feedback,SAB16,T21,No Treatment,D10,S3T21 _D10_ctrl_1,F,1,CTRL,T21_CTRL,T21_D10,T21_D10_CTRL,T21_D10_CTRL_1,1,Set3,SAB16,10
Set3_SAB17,0.1445225799362707,curated_hh_feedback,SAB17,D21,1uM RA D3-D5,D10,S3D21_D10_RA_1,F,1,RA,D21_RA,D21_D10,D21_D10_RA,D21_D10_RA_1,1,Set3,SAB17,10
Set3_SAB18,0.0577958466102626,curated_hh_feedback,SAB18,T21,1uM RA D3-D5,D10,S3T21 _D10_RA_1,F,1,RA,T21_RA,T21_D10,T21_D10_RA,T21_D10_RA_1,1,Set3,SAB18,10
Set3_SAB19,0.1797934292934843,curated_hh_feedback,SAB19,D21,No Treatment,D3,S3D21_D3_ctrl_2,F,2,CTRL,D21_CTRL,D21_D3,D21_D3_CTRL,D21_D3_CTRL_2,1,Set3,SAB19,3
Set3_SAB20,0.1757169541808592,curated_hh_feedback,SAB20,T21,No Treatment,D3,S3T21 _D3 _ctrl_2,F,2,CTRL,T21_CTRL,T21_D3,T21_D3_CTRL,T21_D3_CTRL_2,1,Set3,SAB20,3
Set3_SAB21,0.13888583672123944,curated_hh_feedback,SAB21,D21,No Treatment,D4,S3D21_D4_ctrl_2,F,2,CTRL,D21_CTRL,D21_D4,D21_D4_CTRL,D21_D4_CTRL_2,1,Set3,SAB21,4
Set3_SAB22,0.1376771783320514,curated_hh_feedback,SAB22,T21,No Treatment,D4,S3T21 _D4 _ctrl_2,F,2,CTRL,T21_CTRL,T21_D4,T21_D4_CTRL,T21_D4_CTRL_2,1,Set3,SAB22,4
Set3_SAB23,0.127491484452258,curated_hh_feedback,SAB23,D21,1uM RA D3-D5,D4,S3D21_D4_RA_2,F,2,RA,D21_RA,D21_D4,D21_D4_RA,D21_D4_RA_2,1,Set3,SAB23,4
Set3_SAB24,0.12741456982749155,curated_hh_feedback,SAB24,T21,1uM RA D3-D5,D4,S3T21 _D4_RA_2,F,2,RA,T21_RA,T21_D4,T21_D4_RA,T21_D4_RA_2,1,Set3,SAB24,4
Set3_SAB25,0.19513240303263368,curated_hh_feedback,SAB25,D21,No Treatment,D6,S3D21_D6_ctrl_2,F,2,CTRL,D21_CTRL,D21_D6,D21_D6_CTRL,D21_D6_CTRL_2,1,Set3,SAB25,6
Set3_SAB26,0.15912537083836942,curated_hh_feedback,SAB26,T21,No Treatment,D6,S3T21 _D6_ctrl_2,F,2,CTRL,T21_CTRL,T21_D6,T21_D6_CTRL,T21_D6_CTRL_2,1,Set3,SAB26,6
Set3_SAB27,0.1786287221184485,curated_hh_feedback,SAB27,D21,1uM RA D3-D5,D6,S3D21_D6_RA_2,F,2,RA,D21_RA,D21_D6,D21_D6_RA,D21_D6_RA_2,1,Set3,SAB27,6
Set3_SAB28,0.14453356773980874,curated_hh_feedback,SAB28,T21,1uM RA D3-D5,D6,S3T21 _D6_RA_2,F,2,RA,T21_RA,T21_D6,T21_D6_RA,T21_D6_RA_2,1,Set3,SAB28,6
Set3_SAB29,0.09959345126909125,curated_hh_feedback,SAB29,D21,No Treatment,D8,S3D21_D8_ctrl_2,F,2,CTRL,D21_CTRL,D21_D8,D21_D8_CTRL,D21_D8_CTRL_2,1,Set3,SAB29,8
Set3_SAB30,0.15843313921547075,curated_hh_feedback,SAB30,T21,No Treatment,D8,S3T21 _D8_ctrl_2,F,2,CTRL,T21_CTRL,T21_D8,T21_D8_CTRL,T21_D8_CTRL_2,1,Set3,SAB30,8
Set3_SAB31,0.10420832875508179,curated_hh_feedback,SAB31,D21,1uM RA D3-D5,D8,S3D21_D8_RA_2,F,2,RA,D21_RA,D21_D8,D21_D8_RA,D21_D8_RA_2,1,Set3,SAB31,8
Set3_SAB32,0.04363256784968694,curated_hh_feedback,SAB32,T21,1uM RA D3-D5,D8,S3T21 _D8_RA_2,F,2,RA,T21_RA,T21_D8,T21_D8_RA,T21_D8_RA_2,1,Set3,SAB32,8
Set3_SAB33,0.03188660586748704,curated_hh_feedback,SAB33,D21,No Treatment,D10,S3D21_D10_ctrl_2,F,2,CTRL,D21_CTRL,D21_D10,D21_D10_CTRL,D21_D10_CTRL_2,1,Set3,SAB33,10
Set3_SAB34,0.07417866168552911,curated_hh_feedback,SAB34,T21,No Treatment,D10,S3T21 _D10_ctrl_2,F,2,CTRL,T21_CTRL,T21_D10,T21_D10_CTRL,T21_D10_CTRL_2,1,Set3,SAB34,10
Set3_SAB35,0.014306120206570738,curated_hh_feedback,SAB35,D21,1uM RA D3-D5,D10,S3D21_D10_RA_2,F,2,RA,D21_RA,D21_D10,D21_D10_RA,D21_D10_RA_2,1,Set3,SAB35,10
Set3_SAB36,0.0434677507966158,curated_hh_feedback,SAB36,T21,1uM RA D3-D5,D10,S3T21 _D10_RA_2,F,2,RA,T21_RA,T21_D10,T21_D10_RA,T21_D10_RA_2,1,Set3,SAB36,10
Set3_SAB37,0.18721019668168337,curated_hh_feedback,SAB37,D21,No Treatment,D3,S3D21_D3_ctrl_3,F,3,CTRL,D21_CTRL,D21_D3,D21_D3_CTRL,D21_D3_CTRL_3,1,Set3,SAB37,3
Set3_SAB38,0.19671464674211625,curated_hh_feedback,SAB38,T21,No Treatment,D3,S3T21 _D3 _ctrl_3,F,3,CTRL,T21_CTRL,T21_D3,T21_D3_CTRL,T21_D3_CTRL_3,1,Set3,SAB38,3
Set3_SAB39,0.21859136358641906,curated_hh_feedback,SAB39,D21,No Treatment,D4,S3D21_D4_ctrl_3,F,3,CTRL,D21_CTRL,D21_D4,D21_D4_CTRL,D21_D4_CTRL_3,1,Set3,SAB39,4
Set3_SAB40,0.21448192506317987,curated_hh_feedback,SAB40,T21,No Treatment,D4,S3T21 _D4 _ctrl_3,F,3,CTRL,T21_CTRL,T21_D4,T21_D4_CTRL,T21_D4_CTRL_3,1,Set3,SAB40,4
Set3_SAB41,0.2187012416217997,curated_hh_feedback,SAB41,D21,1uM RA D3-D5,D4,S3D21_D4_RA_3,F,3,RA,D21_RA,D21_D4,D21_D4_RA,D21_D4_RA_3,1,Set3,SAB41,4
Set3_SAB42,0.22174486320184594,curated_hh_feedback,SAB42,T21,1uM RA D3-D5,D4,S3T21 _D4_RA_3,F,3,RA,T21_RA,T21_D4,T21_D4_RA,T21_D4_RA_3,1,Set3,SAB42,4
